RESULTADOS,id_categoria,instancia,nro_partido,id_x,nombre_jugador_x,,dif_ranking,new_rank,id_b,bombre_jugador_b,rating_b,dif_rating_b,nuevo_rating_b,set_1_x,set_1_y,set_2_x,set_2_y,set_3_x,set_3_y,set_4_x,set_4_y,set_5_x,set_5_y,res_x,res_y,fecha,mesa,hora
149,15,603,1,3673,"MARCIAL, ALMA",0.0,0.0,0.0,1184,"IWASA, ABRIL",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-12,17,16.00
149,18,101,1,1822,"OKUYAMA, ABRIL",0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,11,7,9,11,11,6,11,4,0,0,3,1,2019-12-12,6,16.30
149,18,101,2,1822,"OKUYAMA, ABRIL",0.0,0.0,0.0,1378,MERINO ATHINA,0.0,0.0,0.0,11,3,11,4,11,7,0,0,0,0,3,0,2019-12-12,6,16.30
149,18,101,3,1378,MERINO ATHINA,0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,1,11,1,11,4,11,0,0,0,0,0,3,2019-12-12,6,16.30
149,18,102,1,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,3302,"BUCHBINDER, SHARON",0.0,0.0,0.0,11,7,11,4,11,3,0,0,0,0,3,0,2019-12-12,7,16.30
149,18,102,2,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,2077,"VILLALBA, MAGDALENA GUADALUPE",0.0,0.0,0.0,11,5,11,8,11,5,0,0,0,0,3,0,2019-12-12,7,16.30
149,18,102,3,2077,"VILLALBA, MAGDALENA GUADALUPE",0.0,0.0,0.0,3302,"BUCHBINDER, SHARON",0.0,0.0,0.0,7,11,5,11,9,11,0,0,0,0,0,3,2019-12-12,7,16.30
149,18,103,1,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,1951,"GONCALVES, CAROLINA",0.0,0.0,0.0,15,13,11,4,11,7,0,0,0,0,3,0,2019-12-12,8,16.30
149,18,103,2,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,511,"SAEZ, CARLA",0.0,0.0,0.0,11,5,11,3,11,9,0,0,0,0,3,0,2019-12-12,8,16.30
149,18,103,3,511,"SAEZ, CARLA",0.0,0.0,0.0,1951,"GONCALVES, CAROLINA",0.0,0.0,0.0,11,5,8,11,13,11,11,5,0,0,3,1,2019-12-12,8,16.30
149,18,104,1,1517,"MENDEZ, MAITENA NEREA",0.0,0.0,0.0,1186,"IWASA, PILAR",0.0,0.0,0.0,11,5,12,14,5,11,3,11,0,0,1,3,2019-12-12,9,16.30
149,18,104,2,2928,"PEREZ, CAMILA",0.0,0.0,0.0,1498,"ZARATE, JUANA",0.0,0.0,0.0,8,11,11,3,9,11,11,7,5,11,2,3,2019-12-12,9,16.30
149,18,104,3,1186,"IWASA, PILAR",0.0,0.0,0.0,1498,"ZARATE, JUANA",0.0,0.0,0.0,8,11,11,7,11,5,11,9,0,0,3,1,2019-12-12,9,16.30
149,18,104,4,1517,"MENDEZ, MAITENA NEREA",0.0,0.0,0.0,2928,"PEREZ, CAMILA",0.0,0.0,0.0,10,12,9,11,12,10,6,11,0,0,1,3,2019-12-12,9,16.30
149,18,104,5,1517,"MENDEZ, MAITENA NEREA",0.0,0.0,0.0,1498,"ZARATE, JUANA",0.0,0.0,0.0,11,9,11,8,11,9,0,0,0,0,3,0,2019-12-12,9,16.30
149,18,104,6,2928,"PEREZ, CAMILA",0.0,0.0,0.0,1186,"IWASA, PILAR",0.0,0.0,0.0,11,8,11,8,7,11,6,11,9,11,2,3,2019-12-12,9,16.30
149,18,105,1,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,1497,"ZARATE, LUZ MARIA",0.0,0.0,0.0,11,6,11,6,11,8,0,0,0,0,3,0,2019-12-12,10,16.30
149,18,105,2,779,"DOZO, YAEL",0.0,0.0,0.0,3671,"KURCHAN, MARTINA",0.0,0.0,0.0,14,16,11,7,11,6,11,5,0,0,3,1,2019-12-12,10,16.30
149,18,105,3,1497,"ZARATE, LUZ MARIA",0.0,0.0,0.0,3671,"KURCHAN, MARTINA",0.0,0.0,0.0,9,11,3,11,9,11,0,0,0,0,0,3,2019-12-12,10,16.30
149,18,105,4,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,779,"DOZO, YAEL",0.0,0.0,0.0,11,7,11,7,11,6,0,0,0,0,3,0,2019-12-12,10,16.30
149,18,105,5,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,3671,"KURCHAN, MARTINA",0.0,0.0,0.0,11,3,11,6,11,4,0,0,0,0,3,0,2019-12-12,10,16.30
149,18,105,6,779,"DOZO, YAEL",0.0,0.0,0.0,1497,"ZARATE, LUZ MARIA",0.0,0.0,0.0,11,4,13,11,11,4,0,0,0,0,3,0,2019-12-12,10,16.30
149,18,501,1,813,"FRAGAPANE, ISABELLA AGUSTINA",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
149,18,501,2,1517,"MENDEZ, MAITENA NEREA",0.0,0.0,0.0,1822,"OKUYAMA, ABRIL",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-13,1,15.30
149,18,501,3,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,3302,"BUCHBINDER, SHARON",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-13,2,15.30
149,18,501,4,779,"DOZO, YAEL",0.0,0.0,0.0,262,RIOS GUILLERMINA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-13,3,15.30
149,18,501,5,439,"MARI—O, NAOMI",0.0,0.0,0.0,511,"SAEZ, CARLA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,2019-12-13,4,15.30
149,18,501,6,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-13,5,15.30
149,18,501,7,1186,"IWASA, PILAR",0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-13,6,15.30
149,18,501,8,0,,0.0,0.0,0.0,807,"DING, DIVINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
149,18,502,1,813,"FRAGAPANE, ISABELLA AGUSTINA",0.0,0.0,0.0,1822,"OKUYAMA, ABRIL",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-13,1,16.30
149,18,502,2,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,262,RIOS GUILLERMINA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,2019-12-13,2,16.30
149,18,502,3,439,"MARI—O, NAOMI",0.0,0.0,0.0,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-13,3,16.30
149,18,502,4,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,807,"DING, DIVINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-13,4,16.30
149,18,503,1,813,"FRAGAPANE, ISABELLA AGUSTINA",0.0,0.0,0.0,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-13,3,18.00
149,18,503,2,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,807,"DING, DIVINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-13,4,18.00
149,18,504,1,813,"FRAGAPANE, ISABELLA AGUSTINA",0.0,0.0,0.0,807,"DING, DIVINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-13,6,19.00
149,23,101,1,210,"BATISTA, VALENTINA",0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,11,8,11,5,12,10,0,0,0,0,3,0,2019-12-14,11,13.00
149,23,101,2,210,"BATISTA, VALENTINA",0.0,0.0,0.0,3284,"MONALI, SOFIA",0.0,0.0,0.0,11,9,11,6,11,7,0,0,0,0,3,0,2019-12-14,11,13.00
149,23,101,3,3284,"MONALI, SOFIA",0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,8,11,11,5,9,11,6,11,0,0,1,3,2019-12-14,11,13.00
149,23,102,1,149,"PAROLA, VALENTINA",0.0,0.0,0.0,2943,"SOLANO, MARÌA EUGENIA",0.0,0.0,0.0,11,2,11,1,11,4,0,0,0,0,3,0,2019-12-14,12,13.00
149,23,102,2,149,"PAROLA, VALENTINA",0.0,0.0,0.0,2073,"ROMERO, CANDELA",0.0,0.0,0.0,11,5,11,2,11,4,0,0,0,0,3,0,2019-12-14,12,13.00
149,23,102,3,2073,"ROMERO, CANDELA",0.0,0.0,0.0,2943,"SOLANO, MARÌA EUGENIA",0.0,0.0,0.0,11,8,11,5,11,4,0,0,0,0,3,0,2019-12-14,12,13.00
149,23,103,1,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,2203,"TRUJILLO PALACIO, SAMANTAH",0.0,0.0,0.0,11,3,11,8,7,11,11,7,0,0,3,1,2019-12-14,13,13.00
149,23,103,2,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,1953,"PARDO, SABRINA",0.0,0.0,0.0,11,3,11,9,11,2,0,0,0,0,3,0,2019-12-14,13,13.00
149,23,103,3,2203,"TRUJILLO PALACIO, SAMANTAH",0.0,0.0,0.0,1953,"PARDO, SABRINA",0.0,0.0,0.0,11,6,11,7,11,3,0,0,0,0,3,0,2019-12-14,13,13.00
149,23,103,4,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,5,11,12,10,11,6,9,11,11,7,3,2,2019-12-14,13,13.00
149,23,103,5,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,1953,"PARDO, SABRINA",0.0,0.0,0.0,11,1,11,1,11,1,0,0,0,0,3,0,2019-12-14,13,13.00
149,23,103,6,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,2203,"TRUJILLO PALACIO, SAMANTAH",0.0,0.0,0.0,11,8,11,2,11,6,0,0,0,0,3,0,2019-12-14,13,13.00
149,23,501,1,210,"BATISTA, VALENTINA",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
149,23,501,2,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,2073,"ROMERO, CANDELA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,2019-12-15,3,11.00
149,23,501,3,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-15,4,11.00
149,23,501,4,0,,0.0,0.0,0.0,149,"PAROLA, VALENTINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
149,23,502,1,210,"BATISTA, VALENTINA",0.0,0.0,0.0,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-15,7,11.30
149,23,502,2,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,149,"PAROLA, VALENTINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,8,11.30
149,23,503,1,210,"BATISTA, VALENTINA",0.0,0.0,0.0,149,"PAROLA, VALENTINA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,3,14.30
149,35,101,1,133,"DOINO, JORGELINA",0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,11,6,11,2,11,6,0,0,0,0,3,0,2019-12-14,15,12.00
149,35,101,2,133,"DOINO, JORGELINA",0.0,0.0,0.0,3290,"AVILA, MARIA LUZ",0.0,0.0,0.0,11,4,11,6,11,5,0,0,0,0,3,0,2019-12-14,15,12.00
149,35,101,3,3290,"AVILA, MARIA LUZ",0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,11,7,14,12,11,1,0,0,0,0,3,0,2019-12-14,15,12.00
149,35,102,1,2902,"PIUMA, VANESSA C.",0.0,0.0,0.0,303,GHIGO CLAUDIA,0.0,0.0,0.0,11,5,11,3,11,4,0,0,0,0,3,0,2019-12-14,16,12.00
149,35,102,2,2902,"PIUMA, VANESSA C.",0.0,0.0,0.0,2292,"ROCHA, SOFIA",0.0,0.0,0.0,11,4,5,11,11,9,9,11,11,2,3,2,2019-12-14,16,12.00
149,35,102,3,2292,"ROCHA, SOFIA",0.0,0.0,0.0,303,GHIGO CLAUDIA,0.0,0.0,0.0,11,5,11,5,7,11,11,4,0,0,3,1,2019-12-14,16,12.00
149,35,501,1,133,"DOINO, JORGELINA",0.0,0.0,0.0,2292,"ROCHA, SOFIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-15,7,14.00
149,35,501,2,3290,"AVILA, MARIA LUZ",0.0,0.0,0.0,2902,"PIUMA, VANESSA C.",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,8,14.00
149,35,502,1,133,"DOINO, JORGELINA",0.0,0.0,0.0,2902,"PIUMA, VANESSA C.",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,4,15.30
149,35,601,1,303,GHIGO CLAUDIA,0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
149,50,101,1,2368,"AKIZAWA, CLELIA F",0.0,0.0,0.0,1677,YAMAGUCHI PATRICIA,0.0,0.0,0.0,11,0,11,0,11,0,0,0,0,0,3,0,2019-12-14,12,19.00
149,50,101,2,2368,"AKIZAWA, CLELIA F",0.0,0.0,0.0,495,WEBER EVELINA,0.0,0.0,0.0,12,10,11,3,11,8,0,0,0,0,3,0,2019-12-14,12,19.00
149,50,101,3,495,WEBER EVELINA,0.0,0.0,0.0,1677,YAMAGUCHI PATRICIA,0.0,0.0,0.0,11,0,11,0,11,0,0,0,0,0,3,0,2019-12-14,12,19.00
149,50,102,1,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,11,0,11,3,11,3,0,0,0,0,3,0,2019-12-14,13,19.00
149,50,102,2,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,4032,"KEIZMAN, GRACIELA RUT",0.0,0.0,0.0,11,7,11,6,11,5,0,0,0,0,3,0,2019-12-14,13,19.00
149,50,102,3,4032,"KEIZMAN, GRACIELA RUT",0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,11,6,9,11,11,5,6,11,12,10,3,2,2019-12-14,13,19.00
149,50,103,1,2292,"ROCHA, SOFIA",0.0,0.0,0.0,303,GHIGO CLAUDIA,0.0,0.0,0.0,11,5,5,11,11,7,11,4,0,0,3,1,2019-12-14,14,19.00
149,50,103,2,1157,BORONAT SILVIA,0.0,0.0,0.0,3357,"UNCOS, NORMA",0.0,0.0,0.0,11,9,11,5,11,7,0,0,0,0,3,0,2019-12-14,14,19.00
149,50,103,3,303,GHIGO CLAUDIA,0.0,0.0,0.0,3357,"UNCOS, NORMA",0.0,0.0,0.0,11,9,11,4,11,7,0,0,0,0,3,0,2019-12-14,14,19.00
149,50,103,4,2292,"ROCHA, SOFIA",0.0,0.0,0.0,1157,BORONAT SILVIA,0.0,0.0,0.0,11,3,11,5,9,11,11,8,0,0,3,1,2019-12-14,14,19.00
149,50,103,5,2292,"ROCHA, SOFIA",0.0,0.0,0.0,3357,"UNCOS, NORMA",0.0,0.0,0.0,11,1,11,1,11,4,0,0,0,0,3,0,2019-12-14,14,19.00
149,50,103,6,1157,BORONAT SILVIA,0.0,0.0,0.0,303,GHIGO CLAUDIA,0.0,0.0,0.0,11,7,11,7,11,8,0,0,0,0,3,0,2019-12-14,14,19.00
149,50,501,1,2368,"AKIZAWA, CLELIA F",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
149,50,501,2,4032,"KEIZMAN, GRACIELA RUT",0.0,0.0,0.0,2292,"ROCHA, SOFIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-15,7,11.00
149,50,501,3,495,WEBER EVELINA,0.0,0.0,0.0,1157,BORONAT SILVIA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,8,11.00
149,50,501,4,0,,0.0,0.0,0.0,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
149,50,502,1,2368,"AKIZAWA, CLELIA F",0.0,0.0,0.0,2292,"ROCHA, SOFIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-15,7,12.00
149,50,502,2,1157,BORONAT SILVIA,0.0,0.0,0.0,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,8,12.00
149,50,503,1,2292,"ROCHA, SOFIA",0.0,0.0,0.0,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2019-12-15,5,15.30
149,50,601,1,1677,YAMAGUCHI PATRICIA,0.0,0.0,0.0,303,GHIGO CLAUDIA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-15,20,11.00
149,50,601,2,3357,"UNCOS, NORMA",0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2019-12-15,9,11.00
149,50,602,1,303,GHIGO CLAUDIA,0.0,0.0,0.0,2783,"MENELIK, MYRTHA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,2019-12-15,20,11.30
149,60,101,1,491,"VITULLO, ANABEL MIRIAM",0.0,0.0,0.0,594,HELGUERA CARLOTA,0.0,0.0,0.0,11,2,11,2,11,3,0,0,0,0,3,0,-  -,0,0.00
149,60,101,2,491,"VITULLO, ANABEL MIRIAM",0.0,0.0,0.0,2425,"ARREDONDO, LUCIA",0.0,0.0,0.0,11,1,11,3,11,1,0,0,0,0,3,0,-  -,0,0.00
149,60,101,3,2425,"ARREDONDO, LUCIA",0.0,0.0,0.0,594,HELGUERA CARLOTA,0.0,0.0,0.0,10,12,9,11,12,10,11,4,12,14,2,3,-  -,0,0.00
149,60,102,1,1957,"LASCANO, ELISA",0.0,0.0,0.0,552,"OCHOA, YOLANDA",0.0,0.0,0.0,11,6,12,14,11,5,7,11,11,7,3,2,-  -,0,0.00
149,60,102,2,1957,"LASCANO, ELISA",0.0,0.0,0.0,495,WEBER EVELINA,0.0,0.0,0.0,11,8,9,11,11,8,11,6,0,0,3,1,-  -,0,0.00
149,60,102,3,495,WEBER EVELINA,0.0,0.0,0.0,552,"OCHOA, YOLANDA",0.0,0.0,0.0,11,0,11,5,9,11,11,8,0,0,3,1,-  -,0,0.00
149,60,103,1,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,4054,"OGORINSKY, ALICIA",0.0,0.0,0.0,11,2,11,3,11,4,0,0,0,0,3,0,-  -,0,0.00
149,60,103,2,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,4032,"KEIZMAN, GRACIELA RUT",0.0,0.0,0.0,11,5,4,11,11,3,13,11,0,0,3,1,-  -,0,0.00
149,60,103,3,4032,"KEIZMAN, GRACIELA RUT",0.0,0.0,0.0,4054,"OGORINSKY, ALICIA",0.0,0.0,0.0,11,8,11,5,6,11,11,6,0,0,3,1,-  -,0,0.00
149,60,104,1,278,"ALVAREZ, ALICIA",0.0,0.0,0.0,3357,"UNCOS, NORMA",0.0,0.0,0.0,11,3,11,4,11,3,0,0,0,0,3,0,-  -,0,0.00
149,60,104,2,278,"ALVAREZ, ALICIA",0.0,0.0,0.0,1157,BORONAT SILVIA,0.0,0.0,0.0,6,11,11,8,2,11,3,11,0,0,1,3,-  -,0,0.00
149,60,104,3,1157,BORONAT SILVIA,0.0,0.0,0.0,3357,"UNCOS, NORMA",0.0,0.0,0.0,11,2,11,1,11,1,0,0,0,0,3,0,-  -,0,0.00
149,60,501,1,491,"VITULLO, ANABEL MIRIAM",0.0,0.0,0.0,4032,"KEIZMAN, GRACIELA RUT",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
149,60,501,2,495,WEBER EVELINA,0.0,0.0,0.0,1157,BORONAT SILVIA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,-  -,0,0.00
149,60,501,3,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,278,"ALVAREZ, ALICIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
149,60,501,4,594,HELGUERA CARLOTA,0.0,0.0,0.0,1957,"LASCANO, ELISA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
149,60,502,1,491,"VITULLO, ANABEL MIRIAM",0.0,0.0,0.0,1157,BORONAT SILVIA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
149,60,502,2,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,1957,"LASCANO, ELISA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
149,60,503,1,491,"VITULLO, ANABEL MIRIAM",0.0,0.0,0.0,344,"GONZALEZ, MARIA ANGELICA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
149,60,601,1,2425,"ARREDONDO, LUCIA",0.0,0.0,0.0,3357,"UNCOS, NORMA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,-  -,0,0.00
149,60,601,2,4054,"OGORINSKY, ALICIA",0.0,0.0,0.0,552,"OCHOA, YOLANDA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
149,60,602,1,3357,"UNCOS, NORMA",0.0,0.0,0.0,4054,"OGORINSKY, ALICIA",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,-  -,0,0.00
149,99,101,1,807,"DING, DIVINA",0.0,0.0,0.0,1951,"GONCALVES, CAROLINA",0.0,0.0,0.0,11,3,11,5,11,7,0,0,0,0,3,0,2019-12-14,1,16.30
149,99,101,2,3284,"MONALI, SOFIA",0.0,0.0,0.0,1951,"GONCALVES, CAROLINA",0.0,0.0,0.0,11,6,11,8,8,11,5,11,10,12,2,3,2019-12-14,1,16.30
149,99,101,3,807,"DING, DIVINA",0.0,0.0,0.0,3284,"MONALI, SOFIA",0.0,0.0,0.0,11,3,11,6,11,4,0,0,0,0,3,0,2019-12-14,1,16.30
149,99,102,1,149,"PAROLA, VALENTINA",0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,13,11,11,4,11,8,0,0,0,0,3,0,2019-12-14,2,16.30
149,99,102,2,566,CARABAJAL CECILIA,0.0,0.0,0.0,2551,"BOCCIONI, FIORELLA",0.0,0.0,0.0,6,11,4,11,4,11,0,0,0,0,0,3,2019-12-14,2,16.30
149,99,102,3,149,"PAROLA, VALENTINA",0.0,0.0,0.0,566,CARABAJAL CECILIA,0.0,0.0,0.0,11,6,11,5,11,3,0,0,0,0,3,0,2019-12-14,2,16.30
149,99,103,1,262,RIOS GUILLERMINA,0.0,0.0,0.0,2943,"SOLANO, MARÌA EUGENIA",0.0,0.0,0.0,11,4,11,6,11,8,0,0,0,0,3,0,2019-12-14,3,16.30
149,99,103,2,3289,"BAUMLIS, DEBORA",0.0,0.0,0.0,2943,"SOLANO, MARÌA EUGENIA",0.0,0.0,0.0,11,6,11,8,11,5,0,0,0,0,3,0,2019-12-14,3,16.30
149,99,103,3,262,RIOS GUILLERMINA,0.0,0.0,0.0,3289,"BAUMLIS, DEBORA",0.0,0.0,0.0,5,11,8,11,11,7,12,10,11,6,3,2,2019-12-14,3,16.30
149,99,104,1,133,"DOINO, JORGELINA",0.0,0.0,0.0,2203,"TRUJILLO PALACIO, SAMANTAH",0.0,0.0,0.0,12,10,11,4,10,12,7,11,11,8,3,2,2019-12-14,4,16.30
149,99,104,2,2073,"ROMERO, CANDELA",0.0,0.0,0.0,2203,"TRUJILLO PALACIO, SAMANTAH",0.0,0.0,0.0,12,14,11,9,17,19,11,9,9,11,2,3,2019-12-14,4,16.30
149,99,104,3,133,"DOINO, JORGELINA",0.0,0.0,0.0,2073,"ROMERO, CANDELA",0.0,0.0,0.0,8,11,7,11,10,12,0,0,0,0,0,3,2019-12-14,4,16.30
149,99,105,1,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,1953,"PARDO, SABRINA",0.0,0.0,0.0,11,2,11,2,11,1,0,0,0,0,3,0,2019-12-14,5,16.30
149,99,105,2,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,1953,"PARDO, SABRINA",0.0,0.0,0.0,11,6,11,2,11,7,0,0,0,0,3,0,2019-12-14,5,16.30
149,99,105,3,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,1515,"MENDEZ, IARA ANTONELLA",0.0,0.0,0.0,5,11,11,7,11,5,11,7,0,0,3,1,2019-12-14,5,16.30
149,99,106,1,2038,"SANCHI, CANDELA",0.0,0.0,0.0,3147,"SOTO, ELIABETH",0.0,0.0,0.0,11,2,11,4,11,1,0,0,0,0,3,0,2019-12-14,6,16.30
149,99,106,2,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,3147,"SOTO, ELIABETH",0.0,0.0,0.0,11,1,11,1,11,3,0,0,0,0,3,0,2019-12-14,6,16.30
149,99,106,3,2038,"SANCHI, CANDELA",0.0,0.0,0.0,2563,"OSTERGAARD FRANK, LUCIA GUALDA",0.0,0.0,0.0,3,11,4,11,2,11,0,0,0,0,0,3,2019-12-14,6,16.30
149,99,201,1,27,"CODINA, ANA MARTA",0.0,0.0,0.0,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,11,5,12,10,11,6,0,0,0,0,3,0,2019-12-14,7,19.30
149,99,201,2,27,"CODINA, ANA MARTA",0.0,0.0,0.0,640,GONZALEZ PAULINA,0.0,0.0,0.0,11,3,11,5,11,1,0,0,0,0,3,0,2019-12-14,7,19.30
149,99,201,3,640,GONZALEZ PAULINA,0.0,0.0,0.0,2071,"CHIRINO, FLORENCIA",0.0,0.0,0.0,11,8,6,11,12,14,9,11,0,0,1,3,2019-12-14,7,19.30
149,99,202,1,446,"MOLERO, CANDELA",0.0,0.0,0.0,149,"PAROLA, VALENTINA",0.0,0.0,0.0,11,3,11,4,11,5,0,0,0,0,3,0,2019-12-14,8,19.30
149,99,202,2,446,"MOLERO, CANDELA",0.0,0.0,0.0,813,"FRAGAPANE, ISABELLA AGUSTINA",0.0,0.0,0.0,11,7,11,5,11,5,0,0,0,0,3,0,2019-12-14,8,19.30
